postal_code,pct
3130,9.181905678537055
3140,16.092392132947094
3150,10.86215932914046
3190,13.995990129549659
3191,13.995990129549659
3200,12.067725697849252
3201,12.067725697849252
3202,12.067725697849252
3210,13.75879805089334
3211,13.75879805089334
3212,13.75879805089334
3220,10.999010880316519
3221,10.999010880316519
3270,8.81283422459893
3271,8.81283422459893
3272,8.81283422459893
3290,11.339533365965083
3293,11.339533365965083
3294,11.339533365965083
3300,9.193005865510244
3320,12.655997650858906
3321,12.655997650858906
3350,7.971412864211105
3360,16.940741461516005
3370,10.660624850942046
3380,10.62874251497006
3381,10.62874251497006
3384,10.62874251497006
3390,10.954063604240282
3391,10.954063604240282
3400,8.12434206452412
3401,8.12434206452412
3404,8.12434206452412
3440,10.348038645093704
3450,10.869214642799548
3454,10.869214642799548
